Model_number	Min_Scale_V	Max_Scale_V	Mean_Scale_V	RMS_Scale_V	Min	Max	Mean	RMS	Min_Scale_tt	Max_Scale_tt	Mean_Scale_tt	RMS_Scale_tt	Min_Scale_tr	Max_Scale_tr	Mean_Scale_tr	RMS_Scale_tr
11	-0.203275968587	0.789865907968	-0.00143060847785	0.0456537246079	-53.3599417541	207.339800842	-0.375534725437	11.9841027096	-0.208689812716	0.221634673734	0.000101633505353	0.0408080391378	-0.146695929406	0.241011255081	1.79181363222e-16	0.0357995915033
292	-0.482565335016	0.286253386233	-0.0019957997191	0.0429367842645	-126.673400442	75.1415138861	-0.523897426263	11.2709058694	-0.216079616869	0.195159598988	-0.000384323819793	0.0405196932909	-0.158717589089	0.236678538624	-3.01908139553e-15	0.0365922726807
54	-0.23017469008	0.281024994703	-0.00181027150959	0.0431165061132	-60.420856146	73.7690611095	-0.475196271266	11.3180828547	-0.210877487176	0.203338392274	-0.000713149386781	0.0402536605832	-0.147696706848	0.242088661508	3.62742680058e-16	0.0367501249352
210	-0.358035073954	0.647105038592	-0.00173640992572	0.0470551974908	-93.9842069128	169.865072631	-0.455807605502	12.3519893413	-0.252312091069	0.263190932208	-0.000193335456358	0.0433703245249	-0.148001200977	0.226447657912	2.92169487257e-16	0.034428929272
28	-0.235387897474	0.382118763923	-0.00192107881481	0.0457141089452	-61.7893230869	100.30617553	-0.504283188886	11.9999535981	-0.233680834271	0.20793525618	-0.000270899459212	0.0419548682768	-0.134421931957	0.228852378585	1.23928089695e-16	0.0349773795396
255	-0.421588863742	0.269412517465	-0.0012688979103	0.0429774048721	-110.667076732	70.7207858345	-0.333085701454	11.2815687789	-0.208865104791	0.20092767817	0.000613041774871	0.0398747100962	-0.173878903273	0.271377895969	-1.48635947588e-15	0.0396615588575
10	-0.227222988865	0.278558070994	-0.00193853128524	0.0448584373926	-59.6460345771	73.121493636	-0.508864462376	11.7753398155	-0.190312901091	0.202000909129	-0.00080784807453	0.0427436371194	-0.135367354833	0.206890898654	1.72822495784e-15	0.0332132188722
84	-0.299671658184	0.355078782063	-0.00111171148648	0.0471440848314	-78.6638102733	93.2081802915	-0.291824265202	12.3753222682	-0.277357359201	0.250588882494	0.000178357886394	0.0425193381722	-0.126461635383	0.223795335062	6.30862095934e-16	0.0343388470181
106	-0.29172287413	0.274076190866	-0.00202960545893	0.0481011735765	-76.5772544591	71.9450001022	-0.532771432969	12.6265580638	-0.244355049183	0.358269892979	-3.63165011738e-05	0.0455184313446	-0.120927424063	0.213677286633	1.49725976805e-15	0.0314603399023
265	-0.28507591296	0.425741988121	-0.00129870787045	0.0434228100051	-74.8324271519	111.757271882	-0.340910815993	11.3984876263	-0.223760318606	0.1975173535	-0.000248654473496	0.0403999773332	-0.157333859897	0.243045166743	1.67099197702e-15	0.035695159303
133	-0.427838498943	0.267714560814	-0.00216111347127	0.0441352333894	-112.307605973	70.2750722136	-0.567292286209	11.5854987647	-0.216165869728	0.247563738966	0.000382366492508	0.042068923049	-0.175386659159	0.256140630583	9.41705896288e-16	0.0370104876751
36	-0.265728758166	0.46651292858	-0.00165959032366	0.0497426512854	-69.7537990185	122.459643752	-0.43564245996	13.0574459624	-0.305744414204	0.372167180053	-2.87240447024e-05	0.0480506495582	-0.137766418023	0.227083913922	4.25525982534e-16	0.0312089100061
211	-0.185347117874	0.228478967667	-0.00153861397216	0.0426063083147	-48.653618442	59.9757290125	-0.403886167692	11.1841559326	-0.198806495957	0.201320206982	-7.39974191518e-05	0.0407043153105	-0.170075428933	0.255860670484	9.90464619031e-16	0.0362446517717
100	-0.288386757566	0.276685495585	-0.0021593348027	0.045806277909	-75.7015238612	72.629942591	-0.566825385708	12.0241479511	-0.256168238665	0.204149614892	-0.000827397830122	0.0426290777425	-0.141230865071	0.221286331333	-1.25922079447e-15	0.0333495076052
257	-0.6720508783	0.668670797887	-0.00278251672028	0.0515041586884	-176.413355554	175.526084445	-0.730410639073	13.5198416557	-0.5278526392	0.312664072851	-0.00113312150864	0.0464618422709	-0.139959214765	0.245769993405	-1.10712849218e-15	0.0328681566046
79	-0.829675954171	0.52770777655	-0.00388319989457	0.0520754581767	-217.78993797	138.523291344	-1.01933997232	13.6698077714	-0.401089486792	0.302252548145	-0.00114719019499	0.0454869396475	-0.127349211441	0.24132711579	-2.61242015886e-16	0.0330756655157
120	-0.325947433679	28.6675367332	0.00689323455108	0.512917823181	-85.5612013408	7525.22839247	1.80947406966	134.640928585	-0.239616280315	0.192946133027	-0.000280642073854	0.0422569692831	-0.137696453681	0.232911288702	6.60643003361e-17	0.034075369533
151	-0.191944985098	0.241459155951	-0.0011447618243	0.0437705477584	-50.3855585882	63.3830284372	-0.300499978878	11.4897687866	-0.212022129042	0.304158694136	0.000679674678606	0.0415491371115	-0.150761426172	0.235976266819	-5.16786918195e-16	0.036021522921
227	-0.467719324456	0.493265170637	-0.00223911327232	0.0473467445185	-122.77632267	129.482107292	-0.587767233985	12.4285204361	-0.220926730534	0.225454656295	6.60237444341e-05	0.0428794193473	-0.126124720967	0.21989479869	6.39354207084e-16	0.0341344560544
146	-0.339720052066	0.682679925642	-0.0014087740546	0.0473759414089	-89.1765136673	179.203480481	-0.369803189332	12.4361846198	-0.204783693041	0.23720089642	7.77308502084e-05	0.041535340876	-0.14185163805	0.260606533841	-3.11988380623e-15	0.0357404854257
166	-0.252331491585	0.332415287288	-0.00179797971204	0.0475478944386	-66.2370165411	87.2590129132	-0.471969674411	12.4813222901	-0.212423968648	0.285187743125	-0.000278413739722	0.0443961551332	-0.14411048577	0.21241562708	1.2451208351e-15	0.0322880135605
262	-0.318963914804	0.485685480098	-0.00162505343824	0.0484531722071	-83.728027636	127.492438526	-0.426576527537	12.7189577044	-0.244730119179	0.581120657475	0.000149176721156	0.0462228731609	-0.163242077767	0.20860486697	-1.58541625289e-15	0.0341083884779
40	-0.246631834953	530.191085684	0.1696050605	9.45072267293	-64.7408566752	139175.159992	44.5213283812	2480.81470164	-0.269654815891	0.235474131413	-0.000306939313475	0.041467457053	-0.144189549667	0.234675213105	1.63313553012e-15	0.0357053554275
91	-0.331002426571	13.7774949626	0.0044225818902	0.255375699416	-86.8881369748	3616.59242768	1.16092774618	67.0361210968	-0.279690311091	0.229160226563	-0.000282532265791	0.0434803464892	-0.121278099612	0.227238884722	-2.45029443022e-16	0.0334531432567
258	-0.516786150456	0.301507322666	-0.00278875152843	0.0460573707078	-135.656364495	79.1456721999	-0.732047276213	12.0900598108	-0.337712081023	0.230723501461	-0.000585013853603	0.0431769935066	-0.183728704825	0.2393355686	5.26498989251e-16	0.035710871516
123	-0.401080148043	0.596181257809	-0.00193314128021	0.0494829795433	-105.283538861	156.497580175	-0.507449586056	12.9892821301	-0.314033567624	0.240118063164	-0.000835989024088	0.0448819953943	-0.12247260797	0.228038498023	1.40007756357e-16	0.0317594329896
245	-0.229378400712	0.26307941311	-0.00199091999117	0.0426344402994	-60.2118301868	69.0583459414	-0.522616497682	11.1915405786	-0.24649471742	0.209836634428	-0.000450553211519	0.0405668224658	-0.167155605836	0.231321338561	-7.35610035498e-16	0.0357165201327
129	-0.173269386423	0.256723116446	-0.00185847804285	0.0422712158982	-45.483213936	67.3898180672	-0.487850486247	11.0961941733	-0.193050486768	0.212508416528	0.000223636888235	0.0400409899594	-0.169896995181	0.262879652695	-4.61624893701e-16	0.0390656481912
177	-0.287077069384	0.261336673902	-0.00188372457653	0.0438165843892	-75.3577307133	68.6008768994	-0.49447770134	11.5018534022	-0.230974692427	0.174333375271	-0.000420100909249	0.0411594134075	-0.141385265706	0.249204808668	1.74674454432e-16	0.0357073404786
34	-0.331053265804	0.307174367899	-0.0022920872019	0.047413683009	-86.9014822735	80.6332715735	-0.601672890498	12.4460917899	-0.413326699612	0.225093110475	-0.00050872690053	0.0443178393891	-0.140572137853	0.236596097799	1.29641469404e-15	0.0324431391993
233	-0.500146960992	0.288541167095	-0.00191011997441	0.0465708006259	-131.28857726	75.7420563624	-0.501406493283	12.2248351643	-0.224440441058	0.200583282221	-1.25616888075e-05	0.0433634733083	-0.163800327806	0.229605092573	2.72342659192e-16	0.0332806164858
184	-0.173640991701	0.256437443691	-0.00132939480913	0.0422823227249	-45.5807603215	67.3148289688	-0.348966137398	11.0991097153	-0.209865063239	0.202662526057	-5.16777795085e-05	0.0403445329329	-0.148582460057	0.244319878706	-1.18810209114e-15	0.0363131200516
69	-0.189058325593	0.226188019278	-0.00177880709546	0.0445431434055	-49.6278104681	59.3743550605	-0.466936862559	11.6925751439	-0.212513854667	0.369630812496	-0.00029425051438	0.0435456266059	-0.133740957089	0.212970635413	2.62122767428e-16	0.0331831791133
2	-0.25870829848	0.261664457062	-0.00123160600062	0.0452121190642	-67.910928351	68.6869199788	-0.323296575164	11.8681812544	-0.214000438423	0.408020673242	0.000619598483823	0.0443070309894	-0.153312150132	0.209392637771	4.20626306164e-16	0.0330121399449
128	-0.205599840074	1.96423320139	-0.000456151655815	0.0598273271642	-53.9699580195	515.611215365	-0.119739809651	15.7046733806	-0.207219236521	0.248628326455	0.000567818717217	0.0427643511992	-0.159691899446	0.223695126189	-1.27137675269e-15	0.0346382957684
180	-0.456195659717	0.636144955058	-0.00299110203157	0.0464545090981	-119.751360676	166.988050703	-0.785164283288	12.1943086382	-0.237513157686	0.28944034444	-0.000577850765326	0.0413883780593	-0.155664457824	0.238592766778	-1.75931310686e-15	0.0349334437053
144	-0.510922803068	0.262014709465	-0.00197236450449	0.0437238546571	-134.117235805	68.7788612346	-0.517745682428	11.4775118475	-0.209376119906	0.206877510414	0.000334672515888	0.0400257128219	-0.170726173133	0.233093999898	-2.53569162364e-16	0.0384262002378
282	-0.287581611327	0.458406793512	-0.00269118847157	0.0480199994638	-75.4901729734	120.331783297	-0.706436973786	12.6052498592	-0.304557260881	0.265008599065	-0.000819898323808	0.0460955982298	-0.140119523134	0.227083925065	-1.32606269526e-15	0.0355966157599
200	-0.267438724382	0.491731436511	-0.00199242439707	0.0449328327598	-70.2026651503	129.079502084	-0.523011404232	11.7948685995	-0.292950290959	0.263962214611	-0.00064469527599	0.0424260287301	-0.149188254022	0.239632712146	-3.92767579466e-17	0.0340180292176
108	-0.210545991473	0.339348093601	-0.00130969221688	0.046225666312	-55.2683227616	89.0788745702	-0.343794206931	12.1342374069	-0.232585910163	0.353456733228	0.00106401346646	0.0468203093219	-0.120474312742	0.208872937222	-1.36730725846e-16	0.0323325291321
249	-0.16958085701	0.391614328365	-0.00194522562219	0.0432467599472	-44.5149749652	102.798761196	-0.510621725826	11.3522744861	-0.187712631669	0.244960226374	-1.76601755709e-05	0.0408065687824	-0.139263593555	0.255319029047	1.70684887988e-15	0.0362098120086
203	-0.292428780241	0.282795105837	-0.00204423773039	0.0445343504248	-76.7625548131	74.2337152822	-0.536612404228	11.6902669865	-0.226067804231	0.22457088709	-0.000765957164763	0.0418755271849	-0.132449778832	0.247101829517	-3.71581934271e-17	0.0338150512489
260	-0.597702217073	0.804475543204	-0.00186059163523	0.0496217719698	-156.896831982	211.174830091	-0.488405304248	13.0257151421	-0.235147343074	0.252595647403	0.000981425306403	0.0430580891822	-0.147484559591	0.232511686761	3.5738675852e-16	0.0346896676774
294	-0.35411737215	0.242040899153	-0.00341091317158	0.0474042570626	-92.9558101895	63.5357360276	-0.895364707539	12.4436174789	-0.270577303662	0.271818819673	-0.000482391302431	0.0440524728033	-0.131068287779	0.239508371836	-2.43704546728e-15	0.0322847910211
94	-0.218058850878	0.26007733252	-0.00271735482311	0.0471520998822	-57.2404483554	68.2702997865	-0.713305641067	12.3774262191	-0.23263677582	0.340721582175	-0.000541019889514	0.0438807484106	-0.123826837635	0.235706241017	-1.72315071811e-15	0.0320979055814
254	-0.247960651544	0.28947459691	-0.00140553935502	0.0442214653803	-65.0896710304	75.9870816889	-0.368954080692	11.6081346623	-0.251791951968	0.218794335055	0.000437034802097	0.0427576118558	-0.190550059501	0.279569114602	-3.27520553084e-16	0.0430896409244
22	-0.208146423668	0.323996603446	-0.00147050705528	0.0467086717964	-54.6384362127	85.0491084045	-0.386008102012	12.2610263466	-0.217022410879	0.232029249696	0.000359453569848	0.0446123810074	-0.117286450604	0.214123519796	7.3844272289e-17	0.0321425918204
301	-0.207546049428	0.273081953234	-0.00134721948288	0.0445750758705	-54.4808379749	71.684012724	-0.353645114257	11.700957416	-0.263768120285	0.236289899214	0.00118949984562	0.0431628289631	-0.177677598756	0.290069436355	-9.49846897026e-16	0.0445130658906
56	-0.194860708128	0.247862338831	-0.00168866948478	0.0432226097452	-51.1509358837	65.0638639431	-0.443275739754	11.3459350581	-0.211590513438	0.227144597383	-0.000247514570902	0.041582475941	-0.14671677701	0.226888327464	-1.35810300811e-16	0.035054576498
1	-0.21579916592	0.251529054446	-0.00170452985494	0.0443428122721	-56.647281054	66.0263767921	-0.447439086922	11.6399882214	-0.220437939065	0.236600696685	-0.000731194773717	0.0407054750196	-0.173318365347	0.23765333368	-8.80723770389e-16	0.0359703821169
21	-0.381503895526	0.411733477943	-0.00269697197063	0.0489945754307	-100.144772576	108.08003796	-0.70795514229	12.8610760506	-0.185736965254	0.332628303069	-0.00061920399562	0.0452645515211	-0.125598504568	0.225517501678	-3.4669871954e-16	0.0314122122263
76	-0.534815453261	0.279382604901	-0.00239942100039	0.0440899333743	-140.389056481	73.3379337866	-0.629848012602	11.5736075108	-0.294276181116	0.214671490491	1.60549402794e-05	0.0406944861883	-0.158528581264	0.241267860539	-8.68389281454e-16	0.0360496045057
199	-0.205520702269	0.235968003407	-0.00108158618512	0.042383281661	-53.9491843456	61.9416008944	-0.283916373593	11.125611436	-0.222725834255	0.208323101303	0.00065459507061	0.0410346132525	-0.174177812057	0.223170193626	-4.08002200731e-16	0.0374300955852
64	-0.288974382667	0.261882045238	-0.00123776662768	0.0466408647398	-75.8557754501	68.744036875	-0.324913739765	12.2432269942	-0.305166330589	0.246710989127	0.000199849925079	0.0451636475467	-0.148646815907	0.225513240517	3.22386803105e-17	0.0325159103432
229	-0.270012458719	0.366960892691	-0.00240652016551	0.0493165761012	-70.8782704137	96.3272343313	-0.631711543447	12.9456012266	-0.366676043305	0.236038190152	-0.000984940037327	0.0464297771925	-0.131543093317	0.198157969238	-2.89733534794e-15	0.0313514884814
103	-1.66428907222	0.262588007408	-0.00252502776425	0.0516777292596	-436.875881458	68.9293519446	-0.662819788115	13.5654039307	-0.267136632675	0.213691923124	2.96272430119e-05	0.0410544461848	-0.179472582818	0.219934921766	4.84318131626e-16	0.0367993477213
118	-0.227447689604	0.263718990493	-0.00126856120446	0.0425634669493	-59.7050185211	69.2262350045	-0.332997316172	11.1729100742	-0.219815445402	0.210374028739	-6.10479407505e-05	0.0408905594364	-0.175395386209	0.241801910187	-1.31803278031e-15	0.039157838572
304	-0.398391707672	0.765599703046	-0.00236893001184	0.0508290135959	-104.577823264	200.96992205	-0.621844128107	13.3426160689	-0.341409490348	0.264836875276	-0.000275277471914	0.0443879983575	-0.132634570729	0.235734736044	4.18392688515e-16	0.03314394199
189	-0.18215424972	0.337093599882	-0.00161786721491	0.043508964479	-47.8154905514	88.487069969	-0.424690143914	11.4211031757	-0.187383813294	0.207281934161	-0.000343909443303	0.0413701644824	-0.157092938854	0.241324768498	-3.72668987976e-16	0.0344185915354
18	-0.176803985339	0.363522773032	-0.00121983182384	0.0432222795112	-46.4110461515	95.4247279209	-0.320205853759	11.3458483717	-0.212437636921	0.181611473895	-0.000499196880444	0.0404259588691	-0.157795606266	0.232284090206	-1.23117163501e-15	0.0358792574964
167	-0.176438859095	0.277152842351	-0.00205401774047	0.0429305626435	-46.3152005125	72.7526211172	-0.539179656874	11.2692726939	-0.213971604679	0.212468092632	0.000271689400713	0.0403974220874	-0.182048320087	0.266434244654	1.68314000054e-15	0.0392797255303
138	-0.301400313439	0.279271647214	-0.00170221388876	0.0428637525132	-79.1175822779	73.3088073937	-0.446831145799	11.2517350347	-0.261238243863	0.200047164195	5.52154425232e-05	0.0415769313196	-0.157900346611	0.281347987702	6.13471220332e-16	0.0397330214511
43	-0.393359598892	0.320109892948	-0.00240825812579	0.0488786945472	-103.256894709	84.0288468989	-0.632167758019	12.8306573186	-0.268773130248	0.224284422801	-0.00118896535232	0.0444752027284	-0.137436558281	0.234478523934	-1.63066783886e-15	0.0319737988189
148	-0.256505996336	0.474648158258	-0.00262519354121	0.051936355853	-67.3328240382	124.595141543	-0.689113304566	13.6332934114	-0.395840959472	0.252986434139	-0.00096927343777	0.0487469843447	-0.116343348412	0.178011886989	-7.91724223821e-17	0.0295530231336
17	-0.307252451742	0.251778119354	-0.00192889697282	0.0438158606992	-80.6537685822	66.0917563303	-0.506335455364	11.5016634336	-0.311447580769	0.228722073351	-0.000573238555582	0.0425627827055	-0.15402181857	0.230005331113	-6.92477014044e-16	0.0347913541293
201	-0.281842684405	0.546027282124	-0.00118185891231	0.0527036830971	-73.9837046563	143.332161557	-0.31023796448	13.834716813	-0.300078620421	0.385303595323	-0.000683818969995	0.04758766777	-0.14936424924	0.221112971162	1.5252077601e-16	0.0312393539123
48	-0.219622901902	0.22065145417	-0.00205837377137	0.0439434353874	-57.6510117494	57.9210067195	-0.540323114985	11.5351517892	-0.197410105793	0.338907713372	-0.000199738196449	0.0434111766117	-0.126723263551	0.230612659347	-7.41731655449e-16	0.032698901202
298	-0.60254753468	2.07651936942	-0.00107871793717	0.0733985353746	-158.168727854	545.086334473	-0.283163458507	19.2671155358	-0.335954021714	0.274209899304	-0.000330929701871	0.044222000764	-0.139067640529	0.22679633217	-2.63783301472e-15	0.0323978980347
81	-0.221163656825	0.399137290616	-0.00184997859359	0.0453669510569	-58.0554599167	104.773538787	-0.485619380818	11.9088246524	-0.204748341984	0.21951950213	-1.44173237051e-05	0.0422124951631	-0.137981650985	0.240331405978	2.450155573e-16	0.0341601543651
135	-0.358183078155	0.913651687546	-0.00199077074231	0.0499673166956	-94.0230580158	239.833567981	-0.522577319856	13.1164206326	-0.333002975048	0.285349959132	-0.000176773348753	0.045193259894	-0.151603824828	0.226990100309	-5.1475166801e-16	0.0334507537794
242	-0.415291567277	0.465875039809	-0.000628419209589	0.0487969551959	-109.01403641	122.29219795	-0.164960042517	12.8092007389	-0.274759293454	0.249160498554	-7.8130658288e-06	0.0449789269786	-0.141979698889	0.215584801191	8.3149293308e-16	0.0324326384491
101	-0.375478644322	0.319254266339	-0.00168026978723	0.0486846169545	-98.5631441346	83.8042449139	-0.441070819148	12.7797119506	-0.275502790143	0.280994285778	0.000769447696073	0.0458715765237	-0.12875530638	0.217255138608	3.41596708356e-16	0.0321583494774
287	-0.580245538284	0.281879826975	-0.00307991113644	0.0479594100934	-152.314453799	73.993454581	-0.808476673315	12.5893451495	-0.294304939201	0.337669332528	-0.000958710905279	0.0474404784753	-0.150618578067	0.209976770888	1.95971185407e-16	0.0337527538529
175	-0.322795761084	0.466949268432	-0.00197251235796	0.0450433115838	-84.7338872844	122.574182963	-0.517784493964	11.8238692908	-0.213868040767	0.201807505812	-0.000689371173267	0.0405631404799	-0.182887849241	0.2387006833	2.3020147506e-16	0.0358900497917
82	-0.212281845627	0.283432008788	-0.00171288744134	0.0430491239423	-55.7239844771	74.4009023068	-0.449632953352	11.3003950349	-0.209708873797	0.208751390999	0.000476095812665	0.0410142884806	-0.167733983143	0.277557025787	-3.89038271136e-16	0.039794570115
188	-0.268635965289	0.271408552028	-0.00209579702881	0.0440018723024	-70.5169408883	71.2447449074	-0.550146720063	11.5504914794	-0.201907723821	0.202818298721	-2.78745136337e-05	0.0410683124088	-0.149069029718	0.228996095846	2.63408188597e-16	0.0359152076927
89	-0.185440905344	0.224913466743	-0.00157292502446	0.0407718397589	-48.6782376529	59.0397850201	-0.41289281892	10.7026079367	-0.205510897789	0.210501051093	0.000105241363821	0.0401237721133	-0.167766127874	0.268939061802	-8.51520112283e-16	0.0390627619539
296	-119.583324404	1.25129920904	-0.0638508598262	2.40103407177	-31390.6226561	328.466042374	-16.7608507044	630.271443839	-0.450450666633	0.518730293238	0.000611124175375	0.0525422542946	-0.127624046226	0.285470201739	1.02119570661e-17	0.0342019686704
163	-0.227556550429	0.266562407194	-0.00162490737091	0.0423089761049	-59.7335944877	69.9726318883	-0.426538184865	11.1061062275	-0.197572221604	0.209320858497	0.000215232821036	0.0401154406524	-0.184744650777	0.256549072313	-4.79089165265e-16	0.0378479289223
9	-0.209769274632	0.218930416069	-0.00176962095144	0.0421776955933	-55.0644345908	57.4692342182	-0.464525499753	11.0716450932	-0.194726638671	0.217749376346	0.000323330650558	0.0404697087397	-0.173914359058	0.222175136462	6.06583901969e-16	0.0389402945419
185	-0.247264051512	0.249599255295	-0.0020015048469	0.0430020968745	-64.906813522	65.5198045149	-0.525395022311	11.2880504296	-0.208796087983	0.194689787713	-0.000304104718676	0.0408554224174	-0.1800488537	0.219743609489	-1.06587599429e-15	0.0351624888409
214	-0.315678667953	0.354683081604	-0.00289200508802	0.0492891252333	-82.8656503376	93.1043089211	-0.759151335605	12.9383953737	-0.373459999374	0.325689480064	-0.000432409001378	0.0482565888815	-0.123440178334	0.220046843694	2.41362422076e-15	0.030140059638
125	-0.19558001499	0.310302425467	-0.000996463016589	0.0435855522171	-51.3397539349	81.4543866851	-0.261571541855	11.441207457	-0.214769594163	0.297727164936	-6.36278368339e-05	0.0411512144948	-0.15318728536	0.239462819679	2.6673124036e-15	0.037249012872
228	-0.187565093433	0.279063149093	-0.00176110548283	0.0423364014957	-49.2358370261	73.254076637	-0.462290189243	11.1133053926	-0.195588071083	0.19514744686	-0.00035313581651	0.0400348878723	-0.158126877132	0.24671198472	-3.34209503982e-17	0.0375688756021
297	-0.196559830039	0.237018959063	-0.00163967363286	0.0417059820637	-51.5969553853	62.217476754	-0.430414328625	10.9478202917	-0.227021464898	0.218279230523	0.000520658004895	0.0406660863688	-0.186536284327	0.222707248401	7.09703244651e-16	0.0389180177859
105	-0.233649249468	0.380241532817	-0.00140890287435	0.0438897869402	-61.3329279853	99.8134023645	-0.369837004516	11.5210690718	-0.225956350593	0.265069162307	-0.00034042436158	0.0409325012325	-0.175229471313	0.228773748273	-3.45230800303e-16	0.0369472498955
218	-0.180463867579	0.284111095015	-0.00155665139489	0.0421237623095	-47.3717652396	74.5791624415	-0.408620991159	11.0574876063	-0.196072510426	0.205742161478	-4.43834679498e-05	0.039588675445	-0.16917273372	0.241515869118	-3.18812221397e-16	0.0384297351675
303	-0.33445750358	0.412199841785	-0.0021449556825	0.0480790968649	-87.7950946897	108.202458468	-0.563050866656	12.620762927	-0.226050525856	0.213611319108	-0.000364604630748	0.0439149460929	-0.13475512489	0.213059944652	-6.83102167678e-16	0.0333513077931
285	-0.412321295086	0.579440931274	-0.00147426535998	0.0491322350977	-108.23433996	152.103244459	-0.386994656994	12.8972117131	-0.495931526034	0.425790530217	-3.52732639151e-05	0.0467227835348	-0.153740446404	0.208031114535	-8.00000114435e-16	0.0337547092849
86	-0.237540169959	0.364067558097	-0.0025433244109	0.0473491422294	-62.3542946143	95.5677340005	-0.667622657861	12.4291498352	-0.264681810535	0.201650733529	-0.000779545427189	0.0425804042926	-0.134447847563	0.257278678525	1.98914165109e-15	0.0341718578611
33	-0.290012125093	0.283643316803	-0.00162217975147	0.0477587808793	-76.128182837	74.4563706608	-0.425822184761	12.5366799808	-0.414730205038	0.315784420494	-0.000266657659214	0.0462638924987	-0.125784921023	0.197100627449	7.14477949518e-16	0.0308892060807
244	-0.201728439929	0.259773712858	-0.00079217314796	0.0442608920477	-52.9537154814	68.1905996253	-0.20794545134	11.6184841625	-0.251475932162	0.241374437863	6.91945135678e-05	0.0415823763586	-0.150450315024	0.235557007836	4.12564652411e-16	0.0354136348296
196	-0.187797313162	0.214783432046	-0.00115075095236	0.0417856482837	-49.2967947049	56.3806509122	-0.302072124995	10.9687326745	-0.218429325076	0.193427587956	0.000820601246854	0.0406878499218	-0.188908097627	0.25160172814	1.44803686544e-15	0.0375092988111
216	-0.321444412352	0.363458147699	-0.00201571274842	0.0462234160026	-84.3791582425	95.4077637709	-0.52912459646	12.1336467007	-0.373308124809	0.248383183103	-0.000423319361951	0.0439453452914	-0.134734808471	0.222970035145	-1.44165538411e-16	0.0340396950678
8	-0.248195255974	0.417203475528	-0.0017860966333	0.0464111212281	-65.1512546931	109.515912326	-0.468850366241	12.1829193224	-0.279872360863	0.19887819306	-0.000756027968571	0.0427920559522	-0.136020170468	0.259638924344	-1.64975078894e-15	0.0345155593521
277	-0.289998375989	0.402804074473	-0.00129461042817	0.0497253735739	-76.124573697	105.736069549	-0.339835237394	13.0529105632	-0.235681380046	0.307743466603	-0.000286729160729	0.0450817208683	-0.129356243398	0.231215637923	-3.43786685162e-16	0.0309747338856
207	-0.193971883641	0.253884013913	-0.00214140022875	0.0423463491091	-50.9176194557	66.6445536521	-0.562117560046	11.1159166411	-0.191056261773	0.188071077233	-0.0005029149096	0.0406859202393	-0.15808962533	0.261188192599	8.36856789317e-16	0.0365030772981
141	-0.166683662627	0.451653553934	-0.00107119240781	0.0432565263066	-43.7544614396	118.559057908	-0.281188007051	11.3548381555	-0.195587854617	0.195122198523	0.000185825834115	0.0402854468887	-0.144855368461	0.240906204916	5.4042438525e-16	0.0374634384475
134	-0.180663719124	0.333225159946	-0.00163666940794	0.0442536756145	-47.4242262699	87.4716044859	-0.429625719583	11.6165898488	-0.276560875227	0.297798771454	-8.54956888741e-05	0.0434105627804	-0.141028436966	0.224101587389	7.35133953584e-16	0.0330032869963
147	-0.223183003425	0.253916227301	-0.00168537209629	0.0429104667146	-58.585538399	66.6530096665	-0.442410175277	11.2639975126	-0.222985849552	0.211068960762	-0.00080496321879	0.0405435260106	-0.153608718118	0.245389867844	-8.72019406052e-16	0.0371439138174
70	-0.443514685321	0.419221472772	-0.00176461038664	0.0441433094161	-116.422604897	110.045636603	-0.463210226493	11.5876187217	-0.211546641261	0.206576438951	0.000449809696641	0.04015975752	-0.178506313391	0.272084471503	1.33600487258e-15	0.0395383030177
62	-0.246031376283	0.217742841072	-0.00161151568505	0.0464830920522	-64.5832362744	57.1574957813	-0.423022867326	12.2018116637	-0.221080042062	0.2671976045	-2.21532274385e-05	0.0447485791622	-0.151670068835	0.215043826733	1.72175024381e-15	0.0315745169076
126	-0.290977909429	0.270729315196	-0.00188946177236	0.0431338226748	-76.381701225	71.0664452389	-0.495983715244	11.3226284521	-0.209706734329	0.206906404912	4.35162575705e-05	0.0409485403952	-0.17990723659	0.26794794325	-6.14104012544e-16	0.0384153773801
169	-0.358475514393	0.613962176746	-0.00261221138546	0.0471469613844	-94.0998225282	161.165071396	-0.685705488684	12.3760773634	-0.297166752802	0.355089506854	-0.000444548340586	0.0437701052471	-0.128447750625	0.21179356273	-1.51375005536e-15	0.0332879520825
53	-0.200105934202	0.242810771595	-0.00184697499139	0.042358823859	-52.527807728	63.7378275436	-0.484830935241	11.119191263	-0.247234074214	0.200226945782	0.000575017531655	0.0411967922197	-0.168039231579	0.245294781614	-2.43392117971e-15	0.0396359314553
197	-0.178036365541	0.269391526936	-0.00187708303318	0.0425681150203	-46.7345459546	70.7152758207	-0.492734296211	11.1741301928	-0.19964201355	0.199792387259	-5.45460458472e-05	0.0401291232517	-0.19532235009	0.27943535527	-2.12292860376e-16	0.0389546038622
223	-0.188930471673	0.39192269636	-0.00162570022634	0.042361010549	-49.5942488142	102.879707795	-0.426746309414	11.1197652691	-0.20802343398	0.213514342895	0.000238036785743	0.0406115058753	-0.164525592656	0.233381007387	4.29517135917e-16	0.0379413654691
